Begin Date,Begin Time,End Time,Vehicle Location,Vehicle Type,Vehicle Characteristics,Transaction Characteristics,Bikeway Users Displaced,LZ Space Avail,Occupied while idle?,CNS?,TNC?,Notes,Duration
8/25/2019,5:43:08 PM,5:43:34 PM,Space 1,Car,,No one exits vehicle,,,FALSE,FALSE,FALSE,,0:00:26
8/25/2019,5:43:34 PM,6:48:57 PM,Space 3,Car,,,,,FALSE,FALSE,FALSE,,1:05:23
8/25/2019,5:44:41 PM,5:51:01 PM,Space 1,Car,,No interaction with parking meter,,,FALSE,FALSE,FALSE,,0:06:20
8/25/2019,5:48:10 PM,5:48:28 PM,SB bike lane,Car,,,0,,FALSE,FALSE,TRUE,,0:00:18
8/25/2019,5:48:57 PM,5:51:20 PM,SB bike lane,Car,Blinkers on,,0,,FALSE,TRUE,FALSE,,0:02:23
8/25/2019,5:51:01 PM,5:54:43 PM,Space 1,Car,,No interaction with parking meter,,,FALSE,FALSE,FALSE,,0:03:42
8/25/2019,5:51:35 PM,5:53:09 PM,SB bike lane,Car,,,0,,TRUE,FALSE,FALSE,,0:01:34
8/25/2019,5:56:01 PM,5:57:00 PM,Space 1,Car,,No one exits vehicle,,,FALSE,FALSE,FALSE,,0:00:59
8/25/2019,5:58:01 PM,7:32:21 PM,Space 1,Car,,No interaction with parking meter,,,FALSE,FALSE,FALSE,,1:34:20
8/25/2019,6:00:08 PM,6:00:36 PM,SB bike lane,Car,Blinkers on,,0,,TRUE,FALSE,FALSE,,0:00:28
8/25/2019,6:03:03 PM,6:03:24 PM,SB bike lane,Car,,,1,0,FALSE,FALSE,TRUE,,0:00:21
8/25/2019,6:02:34 PM,6:07:51 PM,NB right turn pocket,Car,,,,0,TRUE,FALSE,FALSE,entered parking structure,0:05:17
8/25/2019,6:09:31 PM,6:10:04 PM,SB bike lane,Car,Blinkers on,,3,0,TRUE,FALSE,FALSE,was waiting for a parking space,0:00:33
8/25/2019,6:12:04 PM,6:12:49 PM,NB right turn pocket,Pickup or SUV,,,,0,TRUE,FALSE,FALSE,dropped off passengers and then went into parking structure,0:00:45
8/25/2019,6:16:40 PM,6:16:59 PM,NB right turn pocket,Car,,,,0,FALSE,FALSE,TRUE,,0:00:19
8/25/2019,6:28:08 PM,6:28:28 PM,SB bike lane,Car,Blinkers on,,0,0,FALSE,FALSE,TRUE,,0:00:20
8/25/2019,6:28:29 PM,6:33:09 PM,SB bike lane,Car,Blinkers on,,3,0,FALSE,TRUE,FALSE,then did a u-turn,0:04:40
8/25/2019,6:29:23 PM,6:30:59 PM,SB bike lane,Car,,,0,0,FALSE,TRUE,FALSE,,0:01:36
8/25/2019,6:37:22 PM,6:39:19 PM,Space 2,Car,,No interaction with parking meter,,,FALSE,TRUE,FALSE,,0:01:57
8/25/2019,6:38:12 PM,6:41:22 PM,Both/Middle of Space 1 & 2,Car,,No interaction with parking meter,,,FALSE,TRUE,FALSE,,0:03:10
8/25/2019,6:45:41 PM,6:49:01 PM,Space 2,Car,,No interaction with parking meter,,,FALSE,TRUE,FALSE,,0:03:20
8/25/2019,6:49:47 PM,8:40:51 PM,Space 3,Car,,,,,FALSE,FALSE,FALSE,,1:51:04
8/25/2019,6:49:47 PM,6:50:50 PM,Space 2,Car,,Interaction with parking meter,,,TRUE,FALSE,FALSE,"looked at the meter and left, entered parking structure instead",0:01:03
8/25/2019,6:51:26 PM,6:53:39 PM,Space 2,Car,,No interaction with parking meter,,,FALSE,TRUE,FALSE,,0:02:13
8/25/2019,6:51:39 PM,6:53:44 PM,Both/Middle of Space 1 & 2,Car,,No interaction with parking meter,,,FALSE,TRUE,FALSE,,0:02:05
8/25/2019,6:56:17 PM,7:04:15 PM,Space 2,Car,Other significant characteristic (see note),Interaction with parking meter,,,FALSE,FALSE,FALSE,"looked at the meter but still decided to park here, someone is explaining the idea of loading space to driver",0:07:58
8/25/2019,6:56:49 PM,6:57:04 PM,SB travel lane,Car,,,,0,FALSE,FALSE,TRUE,,0:00:15
8/25/2019,6:57:23 PM,6:58:14 PM,SB bike lane,Car,,,1,0,TRUE,FALSE,FALSE,seemed to be waiting for a parking space but failed,0:00:51
8/25/2019,6:59:07 PM,6:59:36 PM,SB bike lane,Car,,,0,0,TRUE,FALSE,FALSE,seemed to be waiting for a parking space but failed,0:00:29
8/25/2019,7:01:26 PM,7:01:37 PM,SB bike lane,Car,Blinkers on,,0,0,FALSE,FALSE,TRUE,,0:00:11
8/25/2019,7:04:47 PM,7:46:18 PM,Space 2,Car,Other significant characteristic (see note),Interaction with parking meter,,,FALSE,FALSE,FALSE,looked at the meter but still decided to park here,0:41:31
8/25/2019,7:13:34 PM,7:14:30 PM,NB right turn pocket,Delivery truck (> 20 feet),Other significant characteristic (see note),,,0,TRUE,FALSE,FALSE,a bus,0:00:56
8/25/2019,7:14:24 PM,7:16:18 PM,SB bike lane,Car,Blinkers on,,2,0,FALSE,TRUE,FALSE,,0:01:54
8/25/2019,7:14:43 PM,7:15:03 PM,SB bike lane,Car,,,0,0,FALSE,FALSE,TRUE,,0:00:20
8/25/2019,7:16:14 PM,7:20:53 PM,SB bike lane,Car,Blinkers on,,2,0,FALSE,TRUE,FALSE,,0:04:39
8/25/2019,7:34:45 PM,7:38:32 PM,Space 1,Car,,Interaction with parking meter,,,TRUE,FALSE,FALSE,"looked at the meter and left, entered parking structure instead",0:03:47
8/25/2019,7:39:12 PM,7:41:20 PM,Space 1,Car,,No interaction with parking meter,,,FALSE,FALSE,FALSE,,0:02:08
8/25/2019,7:44:00 PM,7:44:49 PM,SB bike lane,Car,Blinkers on,,0,,FALSE,FALSE,TRUE,,0:00:49
8/25/2019,7:45:01 PM,8:04:58 PM,Space 1,Car,,Interaction with parking meter,,,FALSE,FALSE,FALSE,,0:19:57
8/25/2019,7:46:18 PM,7:49:01 PM,Space 2,Car,,No interaction with parking meter,,,FALSE,FALSE,FALSE,,0:02:43
8/25/2019,7:49:01 PM,7:54:05 PM,Space 2,Car,,No interaction with parking meter,,,FALSE,FALSE,FALSE,,0:05:04
8/25/2019,7:51:24 PM,7:53:23 PM,SB bike lane,Car,,,1,,FALSE,TRUE,FALSE,,0:01:59
8/25/2019,7:54:49 PM,7:57:01 PM,Space 2,Car,,No interaction with parking meter,,,FALSE,FALSE,FALSE,,0:02:12
8/25/2019,8:01:13 PM,8:26:32 PM,Space 2,Car,,No interaction with parking meter,,,FALSE,FALSE,FALSE,,0:25:19
8/25/2019,8:05:31 PM,8:20:47 PM,Space 1,Car,,No interaction with parking meter,,,FALSE,FALSE,FALSE,,0:15:16
8/25/2019,8:12:27 PM,8:13:50 PM,SB bike lane,Car,Blinkers on,,1,,FALSE,,FALSE,,0:01:23
8/25/2019,8:13:47 PM,8:13:59 PM,SB bike lane,Car,,,1,,TRUE,FALSE,FALSE,,0:00:12
8/25/2019,8:14:11 PM,8:14:41 PM,SB bike lane,Car,Blinkers on,,0,,FALSE,FALSE,TRUE,,0:00:30
8/25/2019,8:14:11 PM,8:21:04 PM,SB bike lane,Car,Blinkers on,,2,,FALSE,TRUE,FALSE,,0:06:53
8/25/2019,8:15:34 PM,8:21:41 PM,SB bike lane,Car,Blinkers on,,1,,FALSE,TRUE,FALSE,,0:06:07
8/25/2019,8:22:31 PM,8:24:36 PM,Space 1,Car,,No interaction with parking meter,,,FALSE,FALSE,FALSE,,0:02:05
8/25/2019,8:23:47 PM,8:23:57 PM,SB bike lane,Car,Blinkers on,,0,,FALSE,FALSE,TRUE,,0:00:10
8/25/2019,8:29:15 PM,8:34:53 PM,Space 2,Car,Blinkers on,No interaction with parking meter,,,FALSE,TRUE,FALSE,,0:05:38
8/25/2019,8:29:37 PM,8:33:09 PM,Space 1,Car,Blinkers on,No interaction with parking meter,,,FALSE,TRUE,FALSE,,0:03:32
8/25/2019,8:37:25 PM,8:40:04 PM,Space 1,Car,,No one exits vehicle,,,TRUE,FALSE,FALSE,,0:02:39
8/25/2019,8:40:51 PM,8:41:08 PM,SB bike lane,Car,Blinkers on,,0,,TRUE,FALSE,FALSE,,0:00:17
8/25/2019,8:43:56 PM,10:17:35 PM,Space 3,Car,,No interaction with parking meter,,,FALSE,FALSE,FALSE,,1:33:39
8/25/2019,8:44:55 PM,8:49:38 PM,Space 2,Car,,No interaction with parking meter,,,TRUE,FALSE,FALSE,,0:04:43
8/25/2019,8:49:08 PM,8:59:30 PM,Space 1,Car,,No interaction with parking meter,,,FALSE,FALSE,FALSE,,0:10:22
8/25/2019,8:50:31 PM,8:51:22 PM,SB bike lane,Car,,,1,,FALSE,FALSE,TRUE,,0:00:51
8/25/2019,8:51:47 PM,8:57:25 PM,Space 2,Car,,No interaction with parking meter,,,FALSE,TRUE,FALSE,,0:05:38
8/25/2019,8:57:25 PM,8:59:30 PM,Space 2,Car,,No interaction with parking meter,,,FALSE,FALSE,FALSE,,0:02:05
8/25/2019,9:02:09 PM,9:10:59 PM,Space 2,Car,,No interaction with parking meter,,,FALSE,FALSE,FALSE,,0:08:50
8/25/2019,9:05:07 PM,9:08:36 PM,Space 1,Car,,No interaction with parking meter,,,FALSE,TRUE,FALSE,,0:03:29
8/25/2019,9:12:39 PM,9:19:49 PM,Space 2,Car,Blinkers on,No interaction with parking meter,,,FALSE,TRUE,FALSE,,0:07:10
8/25/2019,9:14:51 PM,9:16:13 PM,Space 1,Car,,No interaction with parking meter,,,FALSE,TRUE,FALSE,,0:01:22
8/25/2019,9:19:02 PM,9:29:52 PM,Both/Middle of Space 1 & 2,Car,Blinkers on,No interaction with parking meter,,,FALSE,TRUE,FALSE,,0:10:50
8/25/2019,9:20:30 PM,9:24:01 PM,Space 2,Car,Blinkers on,No interaction with parking meter,,,FALSE,FALSE,FALSE,,0:03:31
8/25/2019,9:24:29 PM,9:31:12 PM,Space 2,Car,,No interaction with parking meter,,,FALSE,FALSE,FALSE,,0:06:43
8/25/2019,9:30:34 PM,10:30:00 PM,Space 1,Car,,No interaction with parking meter,,,FALSE,FALSE,FALSE,,0:59:26
8/25/2019,9:31:12 PM,9:32:09 PM,SB bike lane,Car,Blinkers on,,0,,FALSE,TRUE,FALSE,,0:00:57
8/25/2019,9:34:35 PM,9:35:22 PM,Space 2,Car,,No one exits vehicle,,,TRUE,FALSE,FALSE,,0:00:47
8/25/2019,9:40:26 PM,9:41:32 PM,SB bike lane,Car,Blinkers on,,0,,TRUE,FALSE,FALSE,pulls into space 2,0:01:06
8/25/2019,9:41:32 PM,10:25:49 PM,Space 2,Car,,No interaction with parking meter,,,FALSE,FALSE,FALSE,,0:44:17
8/25/2019,9:42:50 PM,9:44:22 PM,SB bike lane,Car,Blinkers on,,0,,FALSE,TRUE,FALSE,,0:01:32
8/25/2019,9:50:58 PM,9:58:34 PM,Both/Middle of Space 1 & 2,Car,,No interaction with parking meter,,,FALSE,FALSE,FALSE,,0:07:36
8/25/2019,9:55:45 PM,9:58:30 PM,SB bike lane,Car,Blinkers on,,0,,FALSE,FALSE,TRUE,Passenger gets in after 2 minutes of waiting then gets out.,0:02:45
8/25/2019,10:01:00 PM,10:01:10 PM,SB bike lane,Car,Blinkers on,,0,,FALSE,FALSE,TRUE,,0:00:10
8/25/2019,10:03:00 PM,10:03:18 PM,SB bike lane,Car,Blinkers on,,0,,FALSE,FALSE,TRUE,,0:00:18
8/25/2019,10:14:10 PM,10:14:19 PM,SB bike lane,Car,,,0,,FALSE,FALSE,TRUE,,0:00:09
8/25/2019,10:15:56 PM,8:09:00 AM,SB bike lane,Car,Blinkers on,No one exits vehicle,0,,FALSE,FALSE,FALSE,,9:53:04
8/25/2019,10:26:14 PM,10:30:00 PM,Space 3,Car,,,,,TRUE,FALSE,FALSE,,0:03:46
8/26/2019,12:00:00 PM,12:16:41 PM,Space 1,Car,,Interaction with parking meter,,,FALSE,FALSE,FALSE,,0:16:41
8/26/2019,12:00:00 PM,12:20:53 PM,Space 2,Car,,No interaction with parking meter,,,FALSE,FALSE,FALSE,,0:20:53
8/26/2019,12:00:00 PM,1:06:27 PM,Space 3,Car,,No interaction with parking meter,,,FALSE,FALSE,FALSE,,1:06:27
8/26/2019,12:07:23 PM,12:07:33 PM,SB bike lane,Car,Blinkers on,,0,,FALSE,FALSE,TRUE,,0:00:10
8/26/2019,12:15:42 PM,12:17:30 PM,SB bike lane,Car,,,2,,FALSE,FALSE,FALSE,,0:01:48
8/26/2019,12:16:52 PM,1:07:59 PM,Space 1,Car,,Interaction with parking meter,,,FALSE,FALSE,FALSE,,0:51:07
8/26/2019,12:20:53 PM,12:34:07 PM,Space 2,Car,,Interaction with parking meter,,,FALSE,FALSE,FALSE,,0:13:14
8/26/2019,12:25:21 PM,12:27:20 PM,SB bike lane,Car,,,0,,TRUE,FALSE,FALSE,,0:01:59
8/26/2019,12:34:57 PM,1:21:07 PM,Space 2,Car,,Interaction with parking meter,,,FALSE,FALSE,FALSE,,0:46:10
8/26/2019,12:33:07 PM,12:39:15 PM,NB right turn pocket,Car,,,,0,TRUE,FALSE,FALSE,then entered parking structure,0:06:08
8/26/2019,12:42:17 PM,12:43:22 PM,SB bike lane,Car,Blinkers on,,0,0,FALSE,TRUE,FALSE,,0:01:05
8/26/2019,12:45:41 PM,12:48:18 PM,NB right turn pocket,Car,Blinkers on,,,0,FALSE,TRUE,FALSE,,0:02:37
8/26/2019,12:54:01 PM,12:54:40 PM,SB bike lane,Car,,,0,0,FALSE,FALSE,TRUE,,0:00:39
8/26/2019,12:58:04 PM,1:06:27 PM,NB right turn pocket,Pickup or SUV,,,,0,FALSE,TRUE,FALSE,,0:08:23
8/26/2019,1:00:02 PM,1:05:11 PM,SB bike lane,Delivery Van (< 20 feet),Blinkers on,,1,0,FALSE,TRUE,FALSE,,0:05:09
8/26/2019,1:00:37 PM,1:01:01 PM,SB bike lane,Car,Blinkers on,,0,0,FALSE,FALSE,TRUE,,0:00:24
8/26/2019,1:07:13 PM,2:38:41 PM,Space 3,Car,,,,,FALSE,FALSE,FALSE,,1:31:28
8/26/2019,1:08:17 PM,1:25:18 PM,Space 1,Car,,No interaction with parking meter,,,FALSE,FALSE,FALSE,,0:17:01
8/26/2019,1:08:31 PM,1:09:04 PM,NB right turn pocket,Car,,No one exits vehicle,,0,TRUE,FALSE,FALSE,,0:00:33
8/26/2019,1:22:36 PM,2:15:21 PM,Space 2,Car,,Interaction with parking meter,,,FALSE,FALSE,FALSE,,0:52:45
8/26/2019,1:25:39 PM,1:57:52 PM,Space 1,Delivery Van (< 20 feet),,Interaction with parking meter,,,FALSE,FALSE,FALSE,,0:32:13
8/26/2019,1:50:48 PM,2:04:35 PM,NB right turn pocket,Delivery truck (> 20 feet),Other significant characteristic (see note),,,0,FALSE,FALSE,FALSE,unloading stuff,0:13:47
8/26/2019,2:00:53 PM,2:02:21 PM,NB right turn pocket,Car,Other significant characteristic (see note),,,1,FALSE,FALSE,FALSE,"Driver got off, passenger took over and left",0:01:28
8/26/2019,2:01:22 PM,2:01:42 PM,SB bike lane,Car,,,1,1,TRUE,FALSE,FALSE,,0:00:20
8/26/2019,2:09:44 PM,2:38:57 PM,Space 1,Car,,Interaction with parking meter,,,FALSE,FALSE,FALSE,,0:29:13
8/26/2019,2:16:57 PM,4:28:33 PM,Space 2,Car,,Interaction with parking meter,,,FALSE,FALSE,FALSE,,2:11:36
8/26/2019,2:24:24 PM,2:24:58 PM,NB right turn pocket,Car,,,,0,TRUE,FALSE,FALSE,,0:00:34
8/26/2019,2:28:42 PM,2:41:29 PM,SB bike lane,Delivery Van (< 20 feet),Blinkers on,,2,0,FALSE,FALSE,FALSE,unloading stuff,0:12:47
8/26/2019,2:45:26 PM,3:01:02 PM,Space 3,Car,,,,,FALSE,FALSE,FALSE,,0:15:36
8/26/2019,2:45:26 PM,2:53:42 PM,Space 1,Car,,No interaction with parking meter,,,FALSE,TRUE,FALSE,,0:08:16
8/26/2019,3:00:58 PM,3:01:31 PM,NB right turn pocket,Car,,,,1,TRUE,FALSE,FALSE,,0:00:33
8/26/2019,3:02:04 PM,3:11:01 PM,NB right turn pocket,Delivery Van (< 20 feet),,,,1,FALSE,TRUE,FALSE,,0:08:57
8/26/2019,3:03:22 PM,3:19:55 PM,Space 3,Car,,,,,FALSE,FALSE,FALSE,,0:16:33
8/26/2019,3:04:33 PM,3:05:07 PM,SB bike lane,Car,,,1,1,FALSE,FALSE,TRUE,,0:00:34
8/26/2019,3:07:48 PM,3:20:13 PM,Space 1,Car,,No one exits vehicle,,,TRUE,FALSE,FALSE,,0:12:25
8/26/2019,3:07:52 PM,3:10:04 PM,SB bike lane,Car,,,0,0,FALSE,TRUE,FALSE,,0:02:12
8/26/2019,3:16:29 PM,3:16:50 PM,SB bike lane,Car,,,0,0,FALSE,FALSE,TRUE,,0:00:21
8/26/2019,3:20:28 PM,3:34:47 PM,Space 3,Car,,,,,FALSE,FALSE,FALSE,,0:14:19
8/26/2019,3:23:28 PM,3:24:24 PM,Space 1,Car,,No one exits vehicle,,,TRUE,FALSE,FALSE,,0:00:56
8/26/2019,3:29:34 PM,5:59:12 PM,Space 1,Car,,Interaction with parking meter,,,FALSE,FALSE,FALSE,,2:29:38
8/26/2019,3:35:45 PM,4:00:16 PM,Space 3,Car,,,,,FALSE,FALSE,FALSE,,0:24:31
8/26/2019,3:42:56 PM,3:43:17 PM,SB bike lane,Car,Blinkers on,,1,0,FALSE,FALSE,TRUE,,0:00:21
8/26/2019,3:45:33 PM,3:46:20 PM,NB right turn pocket,Car,,,,0,TRUE,FALSE,FALSE,,0:00:47
8/26/2019,3:47:18 PM,3:48:01 PM,NB right turn pocket,Car,,,,0,TRUE,FALSE,FALSE,,0:00:43
8/26/2019,4:02:15 PM,5:55:37 PM,Space 3,Car,,,,,FALSE,FALSE,FALSE,,1:53:22
8/26/2019,4:24:58 PM,4:31:38 PM,NB right turn pocket,Delivery truck (> 20 feet),,,,0,FALSE,FALSE,FALSE,,0:06:40
8/26/2019,4:27:26 PM,4:28:33 PM,SB bike lane,Car,Blinkers on,,1,0,TRUE,FALSE,FALSE,waiting for parking space 2,0:01:07
8/26/2019,4:28:35 PM,10:30:00 PM,Space 2,,,No interaction with parking meter,,,FALSE,FALSE,FALSE,,6:01:25
8/26/2019,4:41:28 PM,4:42:57 PM,NB right turn pocket,Car,,,,0,TRUE,FALSE,FALSE,,0:01:29
8/26/2019,4:43:47 PM,4:43:57 PM,NB right turn pocket,Car,,,,0,FALSE,FALSE,TRUE,,0:00:10
8/26/2019,4:54:13 PM,5:03:24 PM,SB bike lane,Car,Blinkers on,,4,0,FALSE,TRUE,FALSE,,0:09:11
8/26/2019,4:55:38 PM,4:55:57 PM,SB bike lane,Car,Blinkers on,,0,0,FALSE,FALSE,TRUE,,0:00:19
8/26/2019,5:00:25 PM,5:33:26 PM,NB right turn pocket,Delivery truck (> 20 feet),,,,0,FALSE,FALSE,FALSE,,0:33:01
8/26/2019,5:24:42 PM,5:25:57 PM,SB bike lane,Car,Blinkers on,,0,0,FALSE,TRUE,FALSE,,0:01:15
8/26/2019,5:36:14 PM,5:36:29 PM,SB bike lane,Car,Blinkers on,,0,0,TRUE,FALSE,FALSE,waited for a u-turn,0:00:15
8/26/2019,5:37:41 PM,5:38:47 PM,SB bike lane,Car,,,0,0,FALSE,TRUE,FALSE,,0:01:06
8/26/2019,5:51:12 PM,5:53:58 PM,SB bike lane,Car,Blinkers on,,0,0,TRUE,TRUE,FALSE,Dropped off a passenger and picked up another passenger,0:02:46
8/26/2019,5:52:59 PM,5:53:31 PM,SB bike lane,Car,Blinkers on,,0,0,TRUE,FALSE,FALSE,,0:00:32
8/26/2019,5:55:37 PM,6:17:10 PM,Space 3,Car,,,,,FALSE,FALSE,FALSE,,0:21:33
8/26/2019,6:00:13 PM,6:00:18 PM,SB bike lane,Car,Blinkers on,,0,0,FALSE,FALSE,TRUE,That was fast...,0:00:05
8/26/2019,6:00:50 PM,6:01:22 PM,Space 1,Car,,No one exits vehicle,,,TRUE,FALSE,FALSE,,0:00:32
8/26/2019,6:06:03 PM,6:06:18 PM,Space 1,Car,,No interaction with parking meter,,,FALSE,FALSE,TRUE,,0:00:15
8/26/2019,6:06:22 PM,6:06:35 PM,NB right turn pocket,Car,,,,1,TRUE,FALSE,FALSE,,0:00:13
8/26/2019,6:10:04 PM,6:14:13 PM,Space 1,Car,,Interaction with parking meter,,,FALSE,TRUE,FALSE,looked at the meter and did not pay,0:04:09
8/26/2019,6:12:54 PM,6:13:15 PM,NB right turn pocket,Car,,,,,TRUE,FALSE,FALSE,,0:00:21
8/26/2019,6:16:30 PM,6:17:10 PM,Space 1,Car,,No interaction with parking meter,,,FALSE,FALSE,TRUE,,0:00:40
8/26/2019,6:17:25 PM,6:18:27 PM,Space 3,Car,,,,,TRUE,FALSE,FALSE,,0:01:02
8/26/2019,6:18:11 PM,6:18:27 PM,SB bike lane,Car,,,0,1,TRUE,FALSE,FALSE,waited for space 3,0:00:16
8/26/2019,6:18:47 PM,10:27:35 PM,Space 3,Car,,,,,FALSE,FALSE,FALSE,,4:08:48
8/26/2019,6:19:10 PM,6:23:07 PM,Space 1,Car,,Interaction with parking meter,,,FALSE,FALSE,FALSE,looked at the meter and still decided to park,0:03:57
8/26/2019,6:27:44 PM,6:45:32 PM,Space 1,Car,,No interaction with parking meter,,,FALSE,FALSE,FALSE,,0:17:48
8/26/2019,6:37:50 PM,6:39:56 PM,NB right turn pocket,Car,,,,0,FALSE,TRUE,FALSE,,0:02:06
8/26/2019,6:38:27 PM,6:43:07 PM,NB right turn pocket,Car,Blinkers on,,,0,TRUE,FALSE,FALSE,,0:04:40
8/26/2019,6:44:25 PM,6:45:50 PM,SB bike lane,Car,Blinkers on,,4,0,FALSE,TRUE,FALSE,,0:01:25
8/26/2019,6:46:20 PM,6:51:16 PM,SB bike lane,Car,Blinkers on,,1,1,FALSE,TRUE,FALSE,,0:04:56
8/26/2019,6:47:54 PM,7:53:25 PM,Space 1,Car,Blinkers on,Interaction with parking meter,,,FALSE,FALSE,FALSE,looked at the meter and still decided to park,1:05:31
8/26/2019,7:02:25 PM,7:03:50 PM,SB bike lane,Car,,,0,0,FALSE,FALSE,TRUE,Confirmed TNC,0:01:25
8/26/2019,7:10:55 PM,7:11:17 PM,SB bike lane,Car,,,0,0,FALSE,FALSE,TRUE,,0:00:22
8/26/2019,7:11:25 PM,7:13:01 PM,SB bike lane,Car,Blinkers on,,0,0,FALSE,TRUE,FALSE,,0:01:36
8/26/2019,7:16:10 PM,7:18:45 PM,SB bike lane,Car,Blinkers on,,1,0,TRUE,FALSE,FALSE,,0:02:35
8/26/2019,7:20:50 PM,7:21:59 PM,NB right turn pocket,Car,,,,0,FALSE,TRUE,FALSE,,0:01:09
8/26/2019,7:31:17 PM,7:33:10 PM,SB bike lane,Pickup or SUV,Blinkers on,,0,0,FALSE,TRUE,FALSE,,0:01:53
8/26/2019,7:34:32 PM,7:35:55 PM,SB bike lane,Car,,,0,0,FALSE,TRUE,FALSE,,0:01:23
8/26/2019,7:35:41 PM,7:37:41 PM,SB bike lane,Car,Blinkers on,,0,0,FALSE,TRUE,FALSE,,0:02:00
8/26/2019,7:45:50 PM,7:48:14 PM,SB bike lane,Car,Blinkers on,,1,0,FALSE,TRUE,FALSE,Same passenger returns,0:02:24
8/26/2019,7:49:41 PM,7:51:02 PM,NB right turn pocket,Car,Blinkers on,,,0,FALSE,TRUE,FALSE,,0:01:21
8/26/2019,7:51:01 PM,7:53:25 PM,SB bike lane,Car,Blinkers on,,4,0,FALSE,FALSE,TRUE,Passengers load luggage,0:02:24
8/26/2019,7:54:22 PM,7:54:57 PM,Space 1,Car,,No one exits vehicle,,,TRUE,FALSE,FALSE,,0:00:35
8/26/2019,7:54:36 PM,7:54:50 PM,SB bike lane,Car,,,0,0,FALSE,FALSE,TRUE,,0:00:14
8/26/2019,7:55:40 PM,8:03:19 PM,Space 1,Car,,No interaction with parking meter,,,FALSE,TRUE,FALSE,,0:07:39
8/26/2019,7:56:09 PM,7:56:24 PM,SB bike lane,Car,,,0,0,FALSE,FALSE,TRUE,,0:00:15
8/26/2019,8:01:23 PM,8:11:09 PM,SB bike lane,Car,Blinkers on,,4,0,FALSE,TRUE,FALSE,,0:09:46
8/26/2019,8:03:56 PM,8:14:56 PM,Space 1,Pickup or SUV,,No interaction with parking meter,,,FALSE,FALSE,FALSE,,0:11:00
8/26/2019,8:04:07 PM,8:04:20 PM,SB bike lane,Car,,,0,0,FALSE,FALSE,TRUE,,0:00:13
8/26/2019,8:04:55 PM,8:07:12 PM,SB bike lane,Car,Blinkers on,,0,0,FALSE,TRUE,FALSE,,0:02:17
8/26/2019,8:13:57 PM,8:14:08 PM,SB bike lane,Car,Blinkers on,,0,0,FALSE,FALSE,TRUE,,0:00:11
8/26/2019,8:15:06 PM,8:18:55 PM,Space 1,Car,Blinkers on,No interaction with parking meter,,,FALSE,TRUE,FALSE,,0:03:49
8/26/2019,8:15:19 PM,8:16:50 PM,SB bike lane,Car,,,1,0,FALSE,TRUE,FALSE,,0:01:31
8/26/2019,8:20:46 PM,8:23:14 PM,NB right turn pocket,Car,Blinkers on,,,1,FALSE,FALSE,TRUE,Dropped off a passenger then idled,0:02:28
8/26/2019,8:21:17 PM,8:25:58 PM,Space 1,Car,,No interaction with parking meter,,,FALSE,TRUE,FALSE,,0:04:41
8/26/2019,8:24:41 PM,8:26:00 PM,SB bike lane,Car,Blinkers on,,0,0,FALSE,TRUE,FALSE,,0:01:19
8/26/2019,8:25:03 PM,8:25:20 PM,SB bike lane,Car,,,0,0,TRUE,FALSE,FALSE,,0:00:17
8/26/2019,8:27:43 PM,8:31:51 PM,Space 1,Car,,Interaction with parking meter,,,TRUE,FALSE,FALSE,looked at the meter and left,0:04:08
8/26/2019,8:31:05 PM,8:37:14 PM,NB right turn pocket,Car,,,,0,FALSE,TRUE,FALSE,Enforcement that is not on duty,0:06:09
8/26/2019,8:32:21 PM,8:38:29 PM,Space 1,Car,,No interaction with parking meter,,,FALSE,TRUE,FALSE,,0:06:08
8/26/2019,8:34:40 PM,8:35:55 PM,SB bike lane,Car,Blinkers on,,0,0,TRUE,TRUE,FALSE,Passenger CNS pickup,0:01:15
8/26/2019,8:41:55 PM,8:44:59 PM,Space 1,Car,,No interaction with parking meter,,,FALSE,TRUE,FALSE,,0:03:04
8/26/2019,8:45:49 PM,10:23:22 PM,Space 1,Car,,No interaction with parking meter,,,FALSE,FALSE,FALSE,,1:37:33
8/26/2019,8:49:10 PM,8:50:04 PM,SB bike lane,Car,,,0,0,FALSE,FALSE,TRUE,,0:00:54
8/26/2019,8:51:44 PM,8:52:04 PM,SB bike lane,Car,Blinkers on,,0,0,FALSE,FALSE,TRUE,,0:00:20
8/26/2019,8:57:53 PM,8:58:15 PM,NB right turn pocket,Car,,,,0,TRUE,FALSE,FALSE,,0:00:22
8/26/2019,9:05:17 PM,9:05:37 PM,SB bike lane,Car,,,0,0,TRUE,FALSE,FALSE,,0:00:20
8/26/2019,9:06:20 PM,9:14:01 PM,NB right turn pocket,Car,,,,0,FALSE,TRUE,FALSE,,0:07:41
8/26/2019,9:06:41 PM,9:09:40 PM,SB bike lane,Car,,,0,0,FALSE,FALSE,FALSE,,0:02:59
8/26/2019,9:09:25 PM,9:12:15 PM,NB right turn pocket,Car,,,,,FALSE,TRUE,FALSE,,0:02:50
8/26/2019,9:15:30 PM,9:20:10 PM,SB bike lane,Car,Blinkers on,,0,0,FALSE,TRUE,FALSE,,0:04:40
8/26/2019,9:25:29 PM,9:26:30 PM,SB bike lane,Car,,,0,0,FALSE,FALSE,TRUE,Confirmed TNC,0:01:01
8/26/2019,9:27:07 PM,9:27:31 PM,SB bike lane,Pickup or SUV,,,0,0,FALSE,FALSE,TRUE,,0:00:24
